,P_PV,P_BESS,E_BESS,pv2load,pv2bess,pv_curtailed,bess2load,lcoe,lcos,lco2,savings_EUR,co2avoided_kgCO2
0,2.0,1.0,0.0,2381.25111897304,37.332646073684195,40.9757802963158,35.46601377,18.481711590578136,0.0,27.309774530827365,146962.11026927273,61227.633523563796
1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,inf,inf,inf,0.0,0.0
2,2.0,1.0,2.0,1898.6011347797894,560.9584105632505,0.0,532.808485685088,29.438783596691888,24.23226954759513,109.40155774704127,156075.77420187145,61338.88560260616
3,2.0,1.0,3.0,1739.2716808373682,720.2878645056717,0.0,684.076466930388,35.08950128949317,36.469320364467556,151.03071357581757,158428.87306920785,61056.03870559258
4,2.0,1.0,4.0,1624.101865719263,835.4576796237768,0.0,794.342791292588,40.724692200269835,48.7243511096249,192.68582336540788,160090.6013346364,60883.76105883535
5,2.0,1.0,5.0,1556.7759917421054,902.7835536009347,0.0,858.2073715708881,46.355081473864885,60.99273208128181,234.3701445725627,161073.3378003736,60770.276299024044
6,2.0,1.0,6.0,1507.8247702210526,951.7347751219874,0.0,905.566032015888,51.961367695764324,73.23957634516968,275.960279364077,161838.82354395074,60722.528799080006
7,2.0,1.0,7.0,1474.4322979968422,985.1272473461979,0.0,937.1938806288881,57.579165628375236,85.50869466864685,317.6280000561723,162342.58012775422,60677.61980442499
8,2.0,1.0,8.0,1453.0049417526313,1006.5546035904083,0.0,958.4048690608881,63.164609679363515,97.73299094913106,359.12601670466125,162784.71164565408,60677.483984401864
9,2.0,1.0,9.0,1444.2177757252632,1015.3417696177769,0.0,966.657676786888,68.76012429779199,109.97398459156102,400.6843236109192,163123.23027407864,60671.571876413735
10,2.0,1.0,10.0,1435.7030940726318,1023.8564512704085,0.0,975.6016243568881,74.32840433463322,122.17156308244297,442.08431719666044,163481.29167433345,60690.30389519022
11,2.0,1.0,11.0,1425.8937611663157,1033.6657841767242,0.0,984.8254906178879,79.92833186487275,134.42135699983726,483.6730777078371,163770.34493372825,60686.005612429486
12,2.0,1.0,12.0,1416.4927691242108,1043.0667762188293,0.0,994.6114330578881,85.49655568900376,146.61806797996962,525.0706289899225,164005.36964086903,60707.78256622225
13,2.0,1.0,13.0,1406.8559390978946,1052.7036062451452,0.0,1003.6714215828881,91.0993355976848,158.87424997575093,566.6809770681107,164213.75095458803,60705.97209969443
14,2.0,1.0,14.0,1398.901775534737,1060.657769808303,0.0,1012.0828769678881,96.66331847461377,171.06289444768552,608.0503243677964,164422.16682505637,60730.49461386176
15,2.0,1.0,15.0,1393.879807834737,1065.679737508303,0.0,1016.7587462828881,102.2592595581819,183.30798660094158,649.6204075576186,164540.5676596133,60728.623773504274
16,2.0,1.0,16.0,1389.2146570873686,1070.3448882556715,0.0,1022.045639492888,107.81351572842482,195.478102093852,690.9249915335919,164620.92347943486,60748.759386596015
17,2.0,2.0,0.0,2381.25111897304,37.332646073684195,40.9757802963158,35.46601377,18.481711590578136,0.0,27.309774530827365,146962.11026927273,61227.633523563796
18,2.0,2.0,2.0,1883.791579092421,575.7679662506189,0.0,546.8775635880879,29.44775181242698,24.239651653596216,109.43488578073558,155757.4750154636,61315.218245963144
